"train/global_step","Qwen/Qwen2.5-0.5B-Instruct-r8-g64-1756185192 - _step","Qwen/Qwen2.5-0.5B-Instruct-r8-g64-1756185192 - _step__MIN","Qwen/Qwen2.5-0.5B-Instruct-r8-g64-1756185192 - _step__MAX","Qwen/Qwen2.5-0.5B-Instruct-r8-g64-1756185192 - train/reward","Qwen/Qwen2.5-0.5B-Instruct-r8-g64-1756185192 - train/reward__MIN","Qwen/Qwen2.5-0.5B-Instruct-r8-g64-1756185192 - train/reward__MAX","Qwen/Qwen2.5-1.5B-Instruct-r8-g64-1756184995 - _step","Qwen/Qwen2.5-1.5B-Instruct-r8-g64-1756184995 - _step__MIN","Qwen/Qwen2.5-1.5B-Instruct-r8-g64-1756184995 - _step__MAX","Qwen/Qwen2.5-1.5B-Instruct-r8-g64-1756184995 - train/reward","Qwen/Qwen2.5-1.5B-Instruct-r8-g64-1756184995 - train/reward__MIN","Qwen/Qwen2.5-1.5B-Instruct-r8-g64-1756184995 - train/reward__MAX"
"166","2821","2821","2821","0.9276365041732788","0.9276365041732788","0.9276365041732788","4813","4813","4813","0.9386407136917114","0.9386407136917114","0.9386407136917114"
"167","2838","2838","2838","0.9571260809898376","0.9571260809898376","0.9571260809898376","4842","4842","4842","0.9176384210586548","0.9176384210586548","0.9176384210586548"
"168","2855","2855","2855","0.9214257001876831","0.9214257001876831","0.9214257001876831","4871","4871","4871","0.9010738730430603","0.9010738730430603","0.9010738730430603"
"169","2872","2872","2872","0.9269424080848694","0.9269424080848694","0.9269424080848694","4900","4900","4900","0.9262591600418091","0.9262591600418091","0.9262591600418091"
"170","2889","2889","2889","0.9438813924789429","0.9438813924789429","0.9438813924789429","4929","4929","4929","0.9162740707397461","0.9162740707397461","0.9162740707397461"
"171","2906","2906","2906","0.9328683018684387","0.9328683018684387","0.9328683018684387","4958","4958","4958","0.9287214279174805","0.9287214279174805","0.9287214279174805"
"172","2923","2923","2923","0.930312991142273","0.930312991142273","0.930312991142273","4987","4987","4987","0.9496841430664062","0.9496841430664062","0.9496841430664062"
"173","2940","2940","2940","0.9082502126693726","0.9082502126693726","0.9082502126693726","5016","5016","5016","0.9344257712364197","0.9344257712364197","0.9344257712364197"
"174","2957","2957","2957","0.9138613939285278","0.9138613939285278","0.9138613939285278","5045","5045","5045","0.9156198501586914","0.9156198501586914","0.9156198501586914"
"175","2974","2974","2974","0.9472078084945679","0.9472078084945679","0.9472078084945679","5074","5074","5074","0.8733929395675659","0.8733929395675659","0.8733929395675659"
"176","2991","2991","2991","0.9155831336975098","0.9155831336975098","0.9155831336975098","5103","5103","5103","0.9215760827064514","0.9215760827064514","0.9215760827064514"
"177","3008","3008","3008","0.91465163230896","0.91465163230896","0.91465163230896","5132","5132","5132","0.8879950046539307","0.8879950046539307","0.8879950046539307"
"178","3025","3025","3025","0.9084804058074951","0.9084804058074951","0.9084804058074951","5161","5161","5161","0.8892427086830139","0.8892427086830139","0.8892427086830139"
"179","3042","3042","3042","0.8551126718521118","0.8551126718521118","0.8551126718521118","5190","5190","5190","0.9206507802009583","0.9206507802009583","0.9206507802009583"
"180","3059","3059","3059","0.9141629934310913","0.9141629934310913","0.9141629934310913","5219","5219","5219","0.9352611303329468","0.9352611303329468","0.9352611303329468"
"181","3076","3076","3076","0.9196640253067017","0.9196640253067017","0.9196640253067017","5248","5248","5248","0.9113281965255737","0.9113281965255737","0.9113281965255737"
"182","3093","3093","3093","0.905341386795044","0.905341386795044","0.905341386795044","5277","5277","5277","0.8790861368179321","0.8790861368179321","0.8790861368179321"
"183","3110","3110","3110","0.9478492140769958","0.9478492140769958","0.9478492140769958","5306","5306","5306","0.8649165630340576","0.8649165630340576","0.8649165630340576"
"184","3127","3127","3127","0.9417910575866699","0.9417910575866699","0.9417910575866699","5335","5335","5335","0.8721522688865662","0.8721522688865662","0.8721522688865662"
"185","3144","3144","3144","0.9243042469024658","0.9243042469024658","0.9243042469024658","5364","5364","5364","0.9066778421401978","0.9066778421401978","0.9066778421401978"
"186","3161","3161","3161","0.9418727159500122","0.9418727159500122","0.9418727159500122","5393","5393","5393","0.8347086906433105","0.8347086906433105","0.8347086906433105"
"187","3178","3178","3178","0.9379148483276367","0.9379148483276367","0.9379148483276367","5422","5422","5422","0.8730286359786987","0.8730286359786987","0.8730286359786987"
"188","3195","3195","3195","0.9196836948394775","0.9196836948394775","0.9196836948394775","5451","5451","5451","0.8900328874588013","0.8900328874588013","0.8900328874588013"
"189","3212","3212","3212","0.9310286641120911","0.9310286641120911","0.9310286641120911","5480","5480","5480","0.6824214458465576","0.6824214458465576","0.6824214458465576"
"190","3229","3229","3229","0.9362941980361938","0.9362941980361938","0.9362941980361938","5509","5509","5509","0.7766781449317932","0.7766781449317932","0.7766781449317932"
"191","3246","3246","3246","0.8813632726669312","0.8813632726669312","0.8813632726669312","5538","5538","5538","0.7433030605316162","0.7433030605316162","0.7433030605316162"
"192","3263","3263","3263","0.8480325937271118","0.8480325937271118","0.8480325937271118","5567","5567","5567","0.6064776182174683","0.6064776182174683","0.6064776182174683"
"193","3280","3280","3280","0.8898717164993286","0.8898717164993286","0.8898717164993286","5596","5596","5596","0.5757952332496643","0.5757952332496643","0.5757952332496643"
"194","3297","3297","3297","0.880423903465271","0.880423903465271","0.880423903465271","5625","5625","5625","0.621591329574585","0.621591329574585","0.621591329574585"
"195","3314","3314","3314","0.9022693634033203","0.9022693634033203","0.9022693634033203","5654","5654","5654","0.697062075138092","0.697062075138092","0.697062075138092"
"196","3331","3331","3331","0.8541537523269653","0.8541537523269653","0.8541537523269653","5683","5683","5683","0.7089089155197144","0.7089089155197144","0.7089089155197144"
"197","3348","3348","3348","0.8120118975639343","0.8120118975639343","0.8120118975639343","5712","5712","5712","0.7261942625045776","0.7261942625045776","0.7261942625045776"
"198","3365","3365","3365","0.7875906229019165","0.7875906229019165","0.7875906229019165","5741","5741","5741","0.6942781209945679","0.6942781209945679","0.6942781209945679"
"199","3382","3382","3382","0.8442733287811279","0.8442733287811279","0.8442733287811279","5770","5770","5770","0.7801026105880737","0.7801026105880737","0.7801026105880737"
"200","3399","3399","3399","0.8730683326721191","0.8730683326721191","0.8730683326721191","5799","5799","5799","0.7545942664146423","0.7545942664146423","0.7545942664146423"
"201","3416","3416","3416","0.6636476516723633","0.6636476516723633","0.6636476516723633","5828","5828","5828","0.6680288314819336","0.6680288314819336","0.6680288314819336"
"202","3433","3433","3433","0.7466440796852112","0.7466440796852112","0.7466440796852112","5857","5857","5857","0.6600762009620667","0.6600762009620667","0.6600762009620667"
"203","3450","3450","3450","0.8006896376609802","0.8006896376609802","0.8006896376609802","5886","5886","5886","0.6238175630569458","0.6238175630569458","0.6238175630569458"
"204","3467","3467","3467","0.7286909818649292","0.7286909818649292","0.7286909818649292","5915","5915","5915","0.439474493265152","0.439474493265152","0.439474493265152"
"205","3484","3484","3484","0.8479135036468506","0.8479135036468506","0.8479135036468506","5944","5944","5944","0.4892827868461609","0.4892827868461609","0.4892827868461609"
"206","3501","3501","3501","0.8427000045776367","0.8427000045776367","0.8427000045776367","5973","5973","5973","0.4321381449699402","0.4321381449699402","0.4321381449699402"
"207","3518","3518","3518","0.7093751430511475","0.7093751430511475","0.7093751430511475","6002","6002","6002","0.5891077518463135","0.5891077518463135","0.5891077518463135"
"208","3535","3535","3535","0.7699261903762817","0.7699261903762817","0.7699261903762817","6031","6031","6031","0.6466803550720215","0.6466803550720215","0.6466803550720215"
"209","3552","3552","3552","0.810556173324585","0.810556173324585","0.810556173324585","6060","6060","6060","0.6390471458435059","0.6390471458435059","0.6390471458435059"
"210","3569","3569","3569","0.7842763066291809","0.7842763066291809","0.7842763066291809","6089","6089","6089","0.5950280427932739","0.5950280427932739","0.5950280427932739"
"211","3586","3586","3586","0.7981247901916504","0.7981247901916504","0.7981247901916504","6118","6118","6118","0.666948676109314","0.666948676109314","0.666948676109314"
"212","3603","3603","3603","0.7821276187896729","0.7821276187896729","0.7821276187896729","6147","6147","6147","0.6780974864959717","0.6780974864959717","0.6780974864959717"
"213","3620","3620","3620","0.6934069395065308","0.6934069395065308","0.6934069395065308","6176","6176","6176","0.6025824546813965","0.6025824546813965","0.6025824546813965"
"214","3637","3637","3637","0.7583255767822266","0.7583255767822266","0.7583255767822266","6205","6205","6205","0.6735730171203613","0.6735730171203613","0.6735730171203613"
"215","3654","3654","3654","0.7266045212745667","0.7266045212745667","0.7266045212745667","6234","6234","6234","0.6126270294189453","0.6126270294189453","0.6126270294189453"
"216","3671","3671","3671","0.7196208238601685","0.7196208238601685","0.7196208238601685","6263","6263","6263","0.6102526783943176","0.6102526783943176","0.6102526783943176"
"217","3688","3688","3688","0.7110810279846191","0.7110810279846191","0.7110810279846191","6292","6292","6292","0.6455605030059814","0.6455605030059814","0.6455605030059814"
"218","3705","3705","3705","0.6650346517562866","0.6650346517562866","0.6650346517562866","6321","6321","6321","0.5563589334487915","0.5563589334487915","0.5563589334487915"
"219","3722","3722","3722","0.700782299041748","0.700782299041748","0.700782299041748","6350","6350","6350","0.46213749051094055","0.46213749051094055","0.46213749051094055"
"220","3739","3739","3739","0.7641655206680298","0.7641655206680298","0.7641655206680298","6379","6379","6379","0.5456663370132446","0.5456663370132446","0.5456663370132446"
"221","3756","3756","3756","0.7371077537536621","0.7371077537536621","0.7371077537536621","6408","6408","6408","0.5492275953292847","0.5492275953292847","0.5492275953292847"
"222","3773","3773","3773","0.6921473145484924","0.6921473145484924","0.6921473145484924","6437","6437","6437","0.46915751695632935","0.46915751695632935","0.46915751695632935"
"223","3790","3790","3790","0.7114362716674805","0.7114362716674805","0.7114362716674805","6466","6466","6466","0.5168907046318054","0.5168907046318054","0.5168907046318054"
"224","3807","3807","3807","0.7425682544708252","0.7425682544708252","0.7425682544708252","6495","6495","6495","0.5816112756729126","0.5816112756729126","0.5816112756729126"
"225","3824","3824","3824","0.6346060037612915","0.6346060037612915","0.6346060037612915","6524","6524","6524","0.5251719951629639","0.5251719951629639","0.5251719951629639"
"226","3841","3841","3841","0.6278325915336609","0.6278325915336609","0.6278325915336609","6553","6553","6553","0.3724890947341919","0.3724890947341919","0.3724890947341919"
"227","3858","3858","3858","0.744889497756958","0.744889497756958","0.744889497756958","6582","6582","6582","0.4759461283683777","0.4759461283683777","0.4759461283683777"
"228","3875","3875","3875","0.7916545867919922","0.7916545867919922","0.7916545867919922","6611","6611","6611","0.5904334783554077","0.5904334783554077","0.5904334783554077"
"229","3892","3892","3892","0.7925597429275513","0.7925597429275513","0.7925597429275513","6640","6640","6640","0.7118687629699707","0.7118687629699707","0.7118687629699707"
"230","3909","3909","3909","0.7416138648986816","0.7416138648986816","0.7416138648986816","6669","6669","6669","0.6832902431488037","0.6832902431488037","0.6832902431488037"
"231","3926","3926","3926","0.7612470388412476","0.7612470388412476","0.7612470388412476","6698","6698","6698","0.6618666052818298","0.6618666052818298","0.6618666052818298"
"232","3943","3943","3943","0.8494905233383179","0.8494905233383179","0.8494905233383179","6727","6727","6727","0.6174184083938599","0.6174184083938599","0.6174184083938599"
"233","3960","3960","3960","0.7565034627914429","0.7565034627914429","0.7565034627914429","6756","6756","6756","0.5521082878112793","0.5521082878112793","0.5521082878112793"
"234","3977","3977","3977","0.7386691570281982","0.7386691570281982","0.7386691570281982","6785","6785","6785","0.616687536239624","0.616687536239624","0.616687536239624"
"235","3994","3994","3994","0.7247086763381958","0.7247086763381958","0.7247086763381958","6814","6814","6814","0.5606296062469482","0.5606296062469482","0.5606296062469482"
"236","4011","4011","4011","0.7096515893936157","0.7096515893936157","0.7096515893936157","6843","6843","6843","0.46881967782974243","0.46881967782974243","0.46881967782974243"
"237","4028","4028","4028","0.7236725091934204","0.7236725091934204","0.7236725091934204","6872","6872","6872","0.4639904201030731","0.4639904201030731","0.4639904201030731"
"238","4045","4045","4045","0.7059613466262817","0.7059613466262817","0.7059613466262817","6901","6901","6901","0.5146532654762268","0.5146532654762268","0.5146532654762268"
"239","4062","4062","4062","0.7304561138153076","0.7304561138153076","0.7304561138153076","6930","6930","6930","0.5794892311096191","0.5794892311096191","0.5794892311096191"
"240","4079","4079","4079","0.5888679027557373","0.5888679027557373","0.5888679027557373","6959","6959","6959","0.5533408522605896","0.5533408522605896","0.5533408522605896"
"241","4096","4096","4096","0.5139049887657166","0.5139049887657166","0.5139049887657166","6988","6988","6988","0.385237455368042","0.385237455368042","0.385237455368042"
"242","4113","4113","4113","0.640977680683136","0.640977680683136","0.640977680683136","7017","7017","7017","0.47325608134269714","0.47325608134269714","0.47325608134269714"
"243","4130","4130","4130","0.6626624464988708","0.6626624464988708","0.6626624464988708","7046","7046","7046","0.432351291179657","0.432351291179657","0.432351291179657"
"244","4147","4147","4147","0.8240683078765869","0.8240683078765869","0.8240683078765869","7075","7075","7075","0.413718044757843","0.413718044757843","0.413718044757843"
"245","4164","4164","4164","0.6879113912582397","0.6879113912582397","0.6879113912582397","7104","7104","7104","0.5054306387901306","0.5054306387901306","0.5054306387901306"
"246","4181","4181","4181","0.7377108335494995","0.7377108335494995","0.7377108335494995","7133","7133","7133","0.6187139749526978","0.6187139749526978","0.6187139749526978"
"247","4198","4198","4198","0.663011908531189","0.663011908531189","0.663011908531189","7162","7162","7162","0.5716175436973572","0.5716175436973572","0.5716175436973572"
"248","4215","4215","4215","0.6215952634811401","0.6215952634811401","0.6215952634811401","7191","7191","7191","0.5956696271896362","0.5956696271896362","0.5956696271896362"
"249","4232","4232","4232","0.5841454863548279","0.5841454863548279","0.5841454863548279","7220","7220","7220","0.6358233690261841","0.6358233690261841","0.6358233690261841"
"250","4249","4249","4249","0.5670130252838135","0.5670130252838135","0.5670130252838135","7249","7249","7249","0.6076945066452026","0.6076945066452026","0.6076945066452026"
"251","4266","4266","4266","0.5687642097473145","0.5687642097473145","0.5687642097473145","7278","7278","7278","0.6590766310691833","0.6590766310691833","0.6590766310691833"
"252","4283","4283","4283","0.5207861661911011","0.5207861661911011","0.5207861661911011","7307","7307","7307","0.6804218888282776","0.6804218888282776","0.6804218888282776"
"253","4300","4300","4300","0.5506269931793213","0.5506269931793213","0.5506269931793213","7336","7336","7336","0.6693823337554932","0.6693823337554932","0.6693823337554932"
"254","4317","4317","4317","0.435547798871994","0.435547798871994","0.435547798871994","7365","7365","7365","0.6335529685020447","0.6335529685020447","0.6335529685020447"
"255","4334","4334","4334","0.5693792104721069","0.5693792104721069","0.5693792104721069","7394","7394","7394","0.5321841239929199","0.5321841239929199","0.5321841239929199"
"256","4351","4351","4351","0.541515588760376","0.541515588760376","0.541515588760376","7423","7423","7423","0.5625543594360352","0.5625543594360352","0.5625543594360352"
"257","4368","4368","4368","0.6532118320465088","0.6532118320465088","0.6532118320465088","7452","7452","7452","0.5069633722305298","0.5069633722305298","0.5069633722305298"
"258","4385","4385","4385","0.4596509635448456","0.4596509635448456","0.4596509635448456","7481","7481","7481","0.4768548011779785","0.4768548011779785","0.4768548011779785"
"259","4402","4402","4402","0.5566766262054443","0.5566766262054443","0.5566766262054443","7510","7510","7510","0.5097411870956421","0.5097411870956421","0.5097411870956421"
"260","4419","4419","4419","0.5327203869819641","0.5327203869819641","0.5327203869819641","7539","7539","7539","0.47963273525238037","0.47963273525238037","0.47963273525238037"
"261","4436","4436","4436","0.5495584011077881","0.5495584011077881","0.5495584011077881","7568","7568","7568","0.48243027925491333","0.48243027925491333","0.48243027925491333"
"262","4453","4453","4453","0.6289209723472595","0.6289209723472595","0.6289209723472595","7597","7597","7597","0.47903263568878174","0.47903263568878174","0.47903263568878174"
"263","4470","4470","4470","0.5394322872161865","0.5394322872161865","0.5394322872161865","7626","7626","7626","0.514337956905365","0.514337956905365","0.514337956905365"
"264","4487","4487","4487","0.6763454675674438","0.6763454675674438","0.6763454675674438","7655","7655","7655","0.5803149938583374","0.5803149938583374","0.5803149938583374"
"265","4504","4504","4504","0.5147669911384583","0.5147669911384583","0.5147669911384583","7684","7684","7684","0.6311086416244507","0.6311086416244507","0.6311086416244507"
"266","4521","4521","4521","0.544569730758667","0.544569730758667","0.544569730758667","7713","7713","7713","0.6582050919532776","0.6582050919532776","0.6582050919532776"
"267","4538","4538","4538","0.5359184741973877","0.5359184741973877","0.5359184741973877","7742","7742","7742","0.6105790138244629","0.6105790138244629","0.6105790138244629"
"268","4555","4555","4555","0.4830493927001953","0.4830493927001953","0.4830493927001953","7771","7771","7771","0.6692996025085449","0.6692996025085449","0.6692996025085449"
"269","4572","4572","4572","0.5256603956222534","0.5256603956222534","0.5256603956222534","7800","7800","7800","0.5911288857460022","0.5911288857460022","0.5911288857460022"
"270","4589","4589","4589","0.5544841289520264","0.5544841289520264","0.5544841289520264","7829","7829","7829","0.5372272729873657","0.5372272729873657","0.5372272729873657"
"271","4606","4606","4606","0.475131630897522","0.475131630897522","0.475131630897522","7858","7858","7858","0.5742170810699463","0.5742170810699463","0.5742170810699463"
"272","4623","4623","4623","0.4899985194206238","0.4899985194206238","0.4899985194206238","7887","7887","7887","0.5830953121185303","0.5830953121185303","0.5830953121185303"
"273","4640","4640","4640","0.5510189533233643","0.5510189533233643","0.5510189533233643","7916","7916","7916","0.58392333984375","0.58392333984375","0.58392333984375"
"274","4657","4657","4657","0.3691748380661011","0.3691748380661011","0.3691748380661011","7945","7945","7945","0.6921485662460327","0.6921485662460327","0.6921485662460327"
"275","4674","4674","4674","0.45808929204940796","0.45808929204940796","0.45808929204940796","7974","7974","7974","0.5543158054351807","0.5543158054351807","0.5543158054351807"
"276","4691","4691","4691","0.5467236638069153","0.5467236638069153","0.5467236638069153","8003","8003","8003","0.5852426290512085","0.5852426290512085","0.5852426290512085"
"277","4708","4708","4708","0.5145596265792847","0.5145596265792847","0.5145596265792847","8032","8032","8032","0.6575993895530701","0.6575993895530701","0.6575993895530701"
"278","4725","4725","4725","0.3571072220802307","0.3571072220802307","0.3571072220802307","8061","8061","8061","0.6327318549156189","0.6327318549156189","0.6327318549156189"
"279","4742","4742","4742","0.4324823021888733","0.4324823021888733","0.4324823021888733","8090","8090","8090","0.5136889219284058","0.5136889219284058","0.5136889219284058"
"280","4759","4759","4759","0.42712458968162537","0.42712458968162537","0.42712458968162537","8119","8119","8119","0.6101921200752258","0.6101921200752258","0.6101921200752258"
"281","4776","4776","4776","0.3896787166595459","0.3896787166595459","0.3896787166595459","8148","8148","8148","0.5726505517959595","0.5726505517959595","0.5726505517959595"
"282","4793","4793","4793","0.6251916885375977","0.6251916885375977","0.6251916885375977","8177","8177","8177","0.5423468351364136","0.5423468351364136","0.5423468351364136"
"283","4810","4810","4810","0.5616775751113892","0.5616775751113892","0.5616775751113892","8206","8206","8206","0.6459109783172607","0.6459109783172607","0.6459109783172607"
"284","4827","4827","4827","0.5960218906402588","0.5960218906402588","0.5960218906402588","8235","8235","8235","0.5061800479888916","0.5061800479888916","0.5061800479888916"
"285","4844","4844","4844","0.6359139680862427","0.6359139680862427","0.6359139680862427","8264","8264","8264","0.504125714302063","0.504125714302063","0.504125714302063"
"286","4861","4861","4861","0.69537752866745","0.69537752866745","0.69537752866745","8293","8293","8293","0.6023311614990234","0.6023311614990234","0.6023311614990234"
"287","4878","4878","4878","0.7479430437088013","0.7479430437088013","0.7479430437088013","8322","8322","8322","0.43767988681793213","0.43767988681793213","0.43767988681793213"
"288","4895","4895","4895","0.6480274200439453","0.6480274200439453","0.6480274200439453","8351","8351","8351","0.450192391872406","0.450192391872406","0.450192391872406"
"289","4912","4912","4912","0.720547616481781","0.720547616481781","0.720547616481781","8380","8380","8380","0.6462630033493042","0.6462630033493042","0.6462630033493042"
"290","4929","4929","4929","0.6373324394226074","0.6373324394226074","0.6373324394226074","8409","8409","8409","0.64610755443573","0.64610755443573","0.64610755443573"
"291","4946","4946","4946","0.6364288330078125","0.6364288330078125","0.6364288330078125","8438","8438","8438","0.5984205007553101","0.5984205007553101","0.5984205007553101"
"292","4963","4963","4963","0.5139920711517334","0.5139920711517334","0.5139920711517334","8467","8467","8467","0.6079680323600769","0.6079680323600769","0.6079680323600769"
"293","4980","4980","4980","0.6897475123405457","0.6897475123405457","0.6897475123405457","8496","8496","8496","0.5945410132408142","0.5945410132408142","0.5945410132408142"
"294","4997","4997","4997","0.5453771352767944","0.5453771352767944","0.5453771352767944","8525","8525","8525","0.5064518451690674","0.5064518451690674","0.5064518451690674"
"295","5014","5014","5014","0.5954739451408386","0.5954739451408386","0.5954739451408386","8554","8554","8554","0.5339616537094116","0.5339616537094116","0.5339616537094116"
"296","5031","5031","5031","0.5271562337875366","0.5271562337875366","0.5271562337875366","8583","8583","8583","0.4881265163421631","0.4881265163421631","0.4881265163421631"
"297","5048","5048","5048","0.5694522261619568","0.5694522261619568","0.5694522261619568","8612","8612","8612","0.5473505854606628","0.5473505854606628","0.5473505854606628"
"298","5065","5065","5065","0.6142715215682983","0.6142715215682983","0.6142715215682983","8641","8641","8641","0.3358599543571472","0.3358599543571472","0.3358599543571472"
"299","5082","5082","5082","0.4920544922351837","0.4920544922351837","0.4920544922351837","8670","8670","8670","0.3607286810874939","0.3607286810874939","0.3607286810874939"
"300","5099","5099","5099","0.4921855330467224","0.4921855330467224","0.4921855330467224","8699","8699","8699","0.26877033710479736","0.26877033710479736","0.26877033710479736"
"301","5116","5116","5116","0.3911815881729126","0.3911815881729126","0.3911815881729126","8728","8728","8728","0.24408763647079468","0.24408763647079468","0.24408763647079468"
"302","5133","5133","5133","0.5232736468315125","0.5232736468315125","0.5232736468315125","8757","8757","8757","0.16478313505649567","0.16478313505649567","0.16478313505649567"
"303","5150","5150","5150","0.5708593726158142","0.5708593726158142","0.5708593726158142","8786","8786","8786","0.0952780693769455","0.0952780693769455","0.0952780693769455"
"304","5167","5167","5167","0.4879732131958008","0.4879732131958008","0.4879732131958008","8815","8815","8815","0.07754698395729065","0.07754698395729065","0.07754698395729065"
"305","5184","5184","5184","0.4761234223842621","0.4761234223842621","0.4761234223842621","8844","8844","8844","0.03411776199936867","0.03411776199936867","0.03411776199936867"
"306","5201","5201","5201","0.5688613653182983","0.5688613653182983","0.5688613653182983","8873","8873","8873","0.009688918478786945","0.009688918478786945","0.009688918478786945"
"307","5218","5218","5218","0.48696887493133545","0.48696887493133545","0.48696887493133545","8902","8902","8902","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"308","5235","5235","5235","0.5339939594268799","0.5339939594268799","0.5339939594268799","8931","8931","8931","0.00953337736427784","0.00953337736427784","0.00953337736427784"
"309","5252","5252","5252","0.5427229404449463","0.5427229404449463","0.5427229404449463","8960","8960","8960","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"310","5269","5269","5269","0.5928497910499573","0.5928497910499573","0.5928497910499573","8989","8989","8989","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"311","5286","5286","5286","0.5944427251815796","0.5944427251815796","0.5944427251815796","9018","9018","9018","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"312","5303","5303","5303","0.5856842994689941","0.5856842994689941","0.5856842994689941","9047","9047","9047","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"313","5320","5320","5320","0.57085120677948","0.57085120677948","0.57085120677948","9076","9076","9076","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"314","5337","5337","5337","0.6141066551208496","0.6141066551208496","0.6141066551208496","9105","9105","9105","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"315","5354","5354","5354","0.5769197344779968","0.5769197344779968","0.5769197344779968","9134","9134","9134","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"316","5371","5371","5371","0.5746598243713379","0.5746598243713379","0.5746598243713379","9163","9163","9163","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"317","5388","5388","5388","0.44877976179122925","0.44877976179122925","0.44877976179122925","9192","9192","9192","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"318","5405","5405","5405","0.5230569839477539","0.5230569839477539","0.5230569839477539","9221","9221","9221","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"319","5422","5422","5422","0.6255503296852112","0.6255503296852112","0.6255503296852112","9250","9250","9250","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"320","5439","5439","5439","0.5360738635063171","0.5360738635063171","0.5360738635063171","9279","9279","9279","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"321","5456","5456","5456","0.5382734537124634","0.5382734537124634","0.5382734537124634","9308","9308","9308","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"322","5473","5473","5473","0.6230406761169434","0.6230406761169434","0.6230406761169434","9337","9337","9337","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"323","5490","5490","5490","0.5406408309936523","0.5406408309936523","0.5406408309936523","9366","9366","9366","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"324","5507","5507","5507","0.6227825284004211","0.6227825284004211","0.6227825284004211","9395","9395","9395","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"325","5524","5524","5524","0.6051567792892456","0.6051567792892456","0.6051567792892456","9424","9424","9424","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"326","5541","5541","5541","0.5162767767906189","0.5162767767906189","0.5162767767906189","9453","9453","9453","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"327","5558","5558","5558","0.5697250366210938","0.5697250366210938","0.5697250366210938","9482","9482","9482","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"328","5575","5575","5575","0.6747083067893982","0.6747083067893982","0.6747083067893982","9511","9511","9511","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"329","5592","5592","5592","0.6525671482086182","0.6525671482086182","0.6525671482086182","9540","9540","9540","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"330","5609","5609","5609","0.5040987730026245","0.5040987730026245","0.5040987730026245","9569","9569","9569","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"331","5626","5626","5626","0.5361392498016357","0.5361392498016357","0.5361392498016357","9598","9598","9598","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"332","5643","5643","5643","0.501196026802063","0.501196026802063","0.501196026802063","9627","9627","9627","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"333","5660","5660","5660","0.6112772226333618","0.6112772226333618","0.6112772226333618","9656","9656","9656","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"334","5677","5677","5677","0.4670891761779785","0.4670891761779785","0.4670891761779785","9685","9685","9685","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"335","5694","5694","5694","0.5281749367713928","0.5281749367713928","0.5281749367713928","9714","9714","9714","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"336","5711","5711","5711","0.5671747922897339","0.5671747922897339","0.5671747922897339","9743","9743","9743","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"337","5728","5728","5728","0.5406458973884583","0.5406458973884583","0.5406458973884583","9772","9772","9772","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"338","5745","5745","5745","0.40694358944892883","0.40694358944892883","0.40694358944892883","9801","9801","9801","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"339","5762","5762","5762","0.49890607595443726","0.49890607595443726","0.49890607595443726","9830","9830","9830","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"340","5779","5779","5779","0.39263278245925903","0.39263278245925903","0.39263278245925903","9859","9859","9859","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"341","5796","5796","5796","0.5998184680938721","0.5998184680938721","0.5998184680938721","9888","9888","9888","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"342","5813","5813","5813","0.5028384923934937","0.5028384923934937","0.5028384923934937","9917","9917","9917","0.009999999776482582","0.009999999776482582","0.009999999776482582"
"343","5830","5830","5830","0.5549890398979187","0.5549890398979187","0.5549890398979187","9946","9946","9946","0.009999999776482582","0.009999999776482582","0.009999999776482582"
